name,brand,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,price,url,source
Smartphone SAMSUNG Galaxy A36 5G 16Go 256Go - Lavender,Samsung,16.0,256.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://www.mytek.tn/smartphone-samsung-galaxy-a36-5g-8go-256go-lavender.html,Mytek
Smartphone SAMSUNG Galaxy A36 5G 16Go 256Go - Blanc,Samsung,16.0,256.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://www.mytek.tn/smartphone-samsung-galaxy-a36-5g-8go-256go-blanc.html,Mytek
Smartphone SAMSUNG Galaxy A56 5G 16Go 128Go - Graphite,Samsung,16.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://www.mytek.tn/smartphone-samsung-galaxy-a56-5g-8go-128go-graphite.html,Mytek
Smartphone SAMSUNG Galaxy A56 5G 16Go 128Go - Gris,Samsung,16.0,128.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://www.mytek.tn/smartphone-samsung-galaxy-a56-5g-8go-128go-gris.html,Mytek
Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 8Go 256Go - Midnight Black,Xiaomi,8.0,256.0,5000.0,6.67,200.0,32.0,5G,Android 14,Snapdragon,,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-pro-plus-5g-8go-256go-noir-de-minuit.html,Mytek
Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 8Go 256Go - Lavender Purple,Xiaomi,8.0,256.0,5000.0,6.67,200.0,32.0,5G,Android 14,Snapdragon,,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-pro-plus-5g-8go-256go-lavande-violet.html,Mytek
Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 8Go 256Go - Frost Blue,Xiaomi,8.0,256.0,5000.0,6.67,200.0,32.0,5G,Android 14,Snapdragon,,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-pro-plus-5g-8go-256go-bleu-givre.html,Mytek
Smartphone VIVO V40 5G 12Go 256Go - Violet,Vivo,12.0,256.0,5500.0,6.78,50.0,5.0,5G,Android 14,Snapdragon,,https://www.mytek.tn/smartphone-vivo-v40-5g-12go-256go-violet.html,Mytek
Smartphone SAMSUNG Galaxy A56 5G 16Go 256Go - Graphite,Samsung,16.0,256.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://www.mytek.tn/smartphone-samsung-galaxy-a56-5g-8go-256go-graphite.html,Mytek
Smartphone SAMSUNG Galaxy A56 5G 16Go 256Go - Gris,Samsung,16.0,256.0,5000.0,6.7,50.0,12.0,5G,Android 15,Octa Core,,https://www.mytek.tn/smartphone-samsung-galaxy-a56-5g-16go-256go-gris.html,Mytek
Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 12Go 512Go - Frost Blue,Xiaomi,12.0,512.0,5000.0,6.67,200.0,32.0,5G,Android 14,Snapdragon,,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-pro-plus-5g-12go-512go-bleu-givre.html,Mytek
Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 12Go 512Go -  Lavender Purple,Xiaomi,12.0,512.0,5000.0,6.67,200.0,32.0,5G,Android 14,Snapdragon,,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-pro-plus-5g-12go-512go-lavande-violet.html,Mytek
Smartphone OPPO Reno14 F 5G 12Go 512Go OPAL BLUE,OPPO,12.0,512.0,5000.0,6.57,50.0,32.0,5G,Android 15,Octa Core,,https://www.mytek.tn/smartphone-oppo-reno14-f-5g-12go-256go-opal-blue.html,Mytek
Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 12Go 512Go - Midnight Black,Xiaomi,12.0,512.0,5000.0,6.67,200.0,32.0,5G,Android 14,Snapdragon,,https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-pro-plus-5g-12go-512go-midnight-black.html,Mytek
Smartphone XIAOMI 14T 5G 6Go+6Go 512Go - Vert Citron,Xiaomi,6.0,512.0,5000.0,6.67,50.0,32.0,5G,Android 14,Octa Core,,https://www.mytek.tn/smartphone-xiaomi-14t-5g-12go-512go-vert-citron.html,Mytek
Smartphone OPPO Reno 15F 5G 24Go 512Go - Bleu Crépuscule,OPPO,12.0,512.0,5000.0,6.57,50.0,32.0,5G,Android 13,Snapdragon,,https://www.mytek.tn/smartphone-oppo-reno-15f-5g-24go-512go-bleu-crepuscule.html,Mytek
Smartphone OPPO Reno 15F 5G 24Go 512Go - Bleu Aurore,OPPO,12.0,512.0,5000.0,6.57,50.0,32.0,5G,Android 13,Snapdragon,,https://www.mytek.tn/smartphone-oppo-reno-15f-5g-24go-512go-bleu-aurore.html,Mytek
Smartphone HONOR 400 PRO 5G 12 Go 512 Go - Gris,Honor,12.0,512.0,5000.0,6.7,50.0,50.0,5G,Android 15,Octa Core,,https://www.mytek.tn/smartphone-honor-400-pro-5g-12-go-512-go-gris.html,Mytek
Smartphone SAMSUNG GALAXY S25 FE 8Go 256Go - Noir,Samsung,8.0,256.0,4000.0,6.7,50.0,12.0,5G,Android 16,Exynos,,https://www.mytek.tn/smartphone-samsung-galaxy-s25-fe-8go-256go-noir.html,Mytek
Smartphone SAMSUNG GALAXY S25 FE 8Go 256Go - Ice Bleu,Samsung,8.0,256.0,4000.0,6.7,50.0,12.0,5G,Android 16,Exynos,,https://www.mytek.tn/smartphone-samsung-galaxy-s25-fe-8go-256go-bleu-clair.html,Mytek
Smartphone SAMSUNG GALAXY S25 FE 8Go 256Go - Bleu Marine,Samsung,8.0,256.0,4000.0,6.7,50.0,12.0,5G,Android 16,Exynos,,https://www.mytek.tn/smartphone-samsung-galaxy-s25-fe-8go-256go-bleu-marine.html,Mytek
Smartphone SAMSUNG GALAXY S25 FE 8Go 256Go - Blanc,Samsung,8.0,256.0,4000.0,6.7,50.0,12.0,5G,Android 16,Exynos,,https://www.mytek.tn/smartphone-samsung-galaxy-s25-fe-8go-256go-blanc.html,Mytek
Smartphone OPPO Reno 15 5G 24Go 512Go - Bleu Crépuscule,OPPO,12.0,512.0,5000.0,6.59,50.0,32.0,5G,Android 13,Snapdragon,,https://www.mytek.tn/smartphone-oppo-reno-15-5g-24go-512go-bleu-crepuscule.html,Mytek
Smartphone OPPO Reno 15 5G 24Go 512Go - Blanc Aurore,OPPO,12.0,512.0,5000.0,6.59,50.0,32.0,5G,Android 13,Snapdragon,,https://www.mytek.tn/smartphone-oppo-reno-15-5g-24go-512go-blanc-aurore.html,Mytek
Smartphone SAMSUNG GALAXY S25 5G 12Go 256Go - Navy  Bleu,Samsung,12.0,256.0,4000.0,6.2,50.0,12.0,5G,Android 15,Octa Core,,https://www.mytek.tn/smartphone-samsung-galaxy-s25-12go-256go-navy-bleu.html,Mytek
Smartphone SAMSUNG GALAXY S25 Ultra 5G 12Go 256Go - Bleu Silver Titanium,Samsung,12.0,256.0,4000.0,6.9,200.0,12.0,5G,Android 15,Octa Core,,https://www.mytek.tn/smartphone-samsung-galaxy-s25-ultra-12go-256go-bleu.html,Mytek
Smartphone SAMSUNG GALAXY S25 Ultra 5G 12Go 256Go - GREY TITANIUM,Samsung,12.0,256.0,4000.0,6.9,200.0,12.0,5G,Android 15,Snapdragon,,https://www.mytek.tn/smartphone-samsung-galaxy-s25-ultra-12go-256go-silver.html,Mytek
Smartphone SAMSUNG GALAXY S25 Ultra 5G 12Go 256Go - Noir Titanium,Samsung,12.0,256.0,4000.0,6.9,200.0,12.0,5G,Android 15,Snapdragon,,https://www.mytek.tn/smartphone-samsung-galaxy-s25-ultra-5g-12go-256go-noir-titanium.html,Mytek
Smartphone Lesia Young 1 2Go 16Go Bleu,Lesia,2.0,16.0,2500.0,5.0,5.0,2.0,4G,Android 13,Quad Core,159.0,https://spacenet.tn/smartphone-tunisie/95003-smartphone-lesia-young-1-2go-16go-bleu.html,SpaceNet
Smartphone Lesia Young 1 2Go 16Go Vert,Lesia,2.0,16.0,2500.0,5.0,5.0,2.0,4G,Android 13,Quad Core,159.0,https://spacenet.tn/smartphone-tunisie/95004-smartphone-lesia-young-1-2go-16go-vert.html,SpaceNet
Smartphone Lesia Young 6 2Go 16Go Gold,Lesia,2.0,16.0,3000.0,6.0,5.0,2.0,3G,Android 13,Octa Core,179.0,https://spacenet.tn/smartphone-tunisie/82611-smartphone-lesia-young-6-2go-16go-gold.html,SpaceNet
Smartphone Lesia Young 6 2Go 16Go Silver,Lesia,2.0,16.0,3000.0,6.0,5.0,2.0,3G,Android 13,Octa Core,179.0,https://spacenet.tn/smartphone-tunisie/91526-smartphone-lesia-young-6-2go-16go-silver.html,SpaceNet
Smartphone Lesia Young 6 2Go 16Go Blanc,Lesia,2.0,16.0,3000.0,6.0,5.0,2.0,3G,Android 13,Octa Core,179.0,https://spacenet.tn/smartphone-tunisie/90166-smartphone-lesia-young-6-2go-16go-blanc.html,SpaceNet
Smartphone Lesia Young 6 2Go 16Go Noir,Lesia,2.0,16.0,3000.0,6.0,5.0,2.0,3G,Android 13,Octa Core,179.0,https://spacenet.tn/smartphone-tunisie/82614-smartphone-lesia-young-6-2go-16go-noir.html,SpaceNet
Smartphone Lesia Young 2 2Go 32Go Violet,Lesia,2.0,32.0,5000.0,6.7,8.0,5.0,4G,Android 13,Octa Core,199.0,https://spacenet.tn/smartphone-tunisie/94913-smartphone-lesia-young-2-2go-32go-violet.html,SpaceNet
Smartphone Clever S1 2Go 32Go Vert,Clever,2.0,32.0,5000.0,6.7,50.0,12.0,4G,Android 15,Unknown,199.0,https://spacenet.tn/smartphone-tunisie/96144-smartphone-clever-s1-2go-32go-vert.html,SpaceNet
Smartphone Clever S1 2Go 32Go Noir,Clever,2.0,32.0,5000.0,6.7,50.0,12.0,4G,Android 15,Unknown,199.0,https://spacenet.tn/smartphone-tunisie/96148-smartphone-clever-s1-2go-32go-noir.html,SpaceNet
Smartphone Lesia Young 2 2Go 32Go Dark Bleu,Lesia,2.0,32.0,5000.0,6.7,8.0,5.0,4G,Android 13,Octa Core,199.0,https://spacenet.tn/smartphone-tunisie/82834-smartphone-lesia-young-2-2go-32go-dark-bleu.html,SpaceNet
Smartphone Lesia Young 2 2Go 32Go Vert,Lesia,2.0,32.0,5000.0,6.7,8.0,5.0,4G,Android 13,Octa Core,199.0,https://spacenet.tn/smartphone-tunisie/82831-smartphone-lesia-young-2-2go-32go-bleu.html,SpaceNet
Smartphone Lesia Young 3 4Go 32Go Rose,Lesia,4.0,32.0,5000.0,6.7,8.0,5.0,4G,Android 13,Octa Core,209.0,https://spacenet.tn/smartphone-tunisie/90167-smartphone-lesia-young-3-4go-32go-rose.html,SpaceNet
Smartphone Lesia Young 3 4Go 32Go Bleu,Lesia,4.0,32.0,5000.0,6.7,8.0,5.0,4G,Android 13,Octa Core,209.0,https://spacenet.tn/smartphone-tunisie/82821-smartphone-lesia-young-3-2go-32go-bleu.html,SpaceNet
Smartphone Lesia Young 3 4Go 32Go Dark Bleu,Lesia,4.0,32.0,5000.0,6.7,8.0,5.0,4G,Android 13,Octa Core,209.0,https://spacenet.tn/smartphone-tunisie/82615-smartphone-lesia-young-3-2go-32go-dark-bleu.html,SpaceNet
Smartphone Lesia Young 9 6Go 32Go Bleu Foncé,Lesia,6.0,32.0,5000.0,6.7,8.0,5.0,3G,Android 13,Unknown,219.0,https://spacenet.tn/smartphone-tunisie/95822-smartphone-lesia-young-9-6go-32go-bleu-fonce.html,SpaceNet
Smartphone Lesia Young 9 6Go 32Go Vert,Lesia,6.0,32.0,5000.0,6.7,8.0,5.0,3G,Android 13,Unknown,219.0,https://spacenet.tn/smartphone-tunisie/95823-smartphone-lesia-young-9-6go-32go-vert.html,SpaceNet
Smartphone Vivo Y02t 4Go 64Go Bleu,Vivo,4.0,64.0,5500.0,6.78,50.0,5.0,4G,Android 14,Unknown,229.0,https://spacenet.tn/smartphone-tunisie/58413-smartphone-vivo-y02t-4go-64go-bleu.html,SpaceNet
Smartphone Lesia Bright 3 4Go 64Go Bleu,Lesia,4.0,64.0,5000.0,6.7,13.0,5.0,4G,Android 13,Octa Core,259.0,https://spacenet.tn/smartphone-tunisie/82616-smartphone-lesia-bright-3-2go-32go-bleu.html,SpaceNet
Smartphone Lesia Bright 3 4Go 64Go Gold,Lesia,4.0,64.0,5000.0,6.7,13.0,5.0,4G,Android 13,Octa Core,259.0,https://spacenet.tn/smartphone-tunisie/91523-smartphone-lesia-bright-3-4go-64go-gold.html,SpaceNet
Smartphone Lesia Bright 3 4Go 64Go Dark Bleu,Lesia,4.0,64.0,5000.0,6.7,13.0,5.0,4G,Android 13,Octa Core,259.0,https://spacenet.tn/smartphone-tunisie/82823-smartphone-lesia-young-3-2go-32go-dark-bleu.html,SpaceNet
Smartphone Infinix Smart 10 3Go 64Go Twilight Gold,INFINIX,3.0,64.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,265.0,https://spacenet.tn/infinix-smart-10/91358-smartphone-infinix-smart-10-3go-64go-twilight-gold.html,SpaceNet
Smartphone Infinix Smart 10 3Go 64Go Bleu,INFINIX,3.0,64.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,265.0,https://spacenet.tn/infinix-smart-10/91360-smartphone-infinix-smart-10-3go-64go-bleu.html,SpaceNet
Smartphone Infinix Smart 10 3Go 64Go Noir,INFINIX,3.0,64.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,265.0,https://spacenet.tn/infinix-smart-10/91361-smartphone-infinix-smart-10-3go-64go-noir.html,SpaceNet
Smartphone Infinix Smart 10 3Go 64Go Silver,INFINIX,3.0,64.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,265.0,https://spacenet.tn/infinix-smart-10/91362-smartphone-infinix-smart-10-3go-64go-silver.html,SpaceNet
Smartphone Itel A90 3Go 64Go Noir,Itel Mobile,3.0,64.0,5000.0,6.6,50.0,8.0,4G,Android 13,Unknown,289.0,https://spacenet.tn/smartphone-tunisie/90305-smartphone-itel-a90-3go-64go-noir.html,SpaceNet
Smartphone Itel A90 3Go 64Go Gris,Itel Mobile,3.0,64.0,5000.0,6.6,50.0,8.0,4G,Android 13,Unknown,289.0,https://spacenet.tn/smartphone-tunisie/90312-smartphone-itel-a90-3go-64go-gris.html,SpaceNet
Smartphone Xiaomi Redmi A5 4G 3Go 64Go Gold,XIAOMI,3.0,64.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,289.0,https://spacenet.tn/xiaomi-smartphones/91026-smartphone-xiaomi-redmi-a5-4g-3go-64go-gold.html,SpaceNet
Smartphone Xiaomi Redmi A5 4G 3Go 64Go Bleu,XIAOMI,3.0,64.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,289.0,https://spacenet.tn/xiaomi-smartphones/91030-smartphone-xiaomi-redmi-a5-4g-3go-64go-bleu.html,SpaceNet
Smartphone Xiaomi Redmi A5 4G 3Go 64Go Vert,XIAOMI,3.0,64.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,289.0,https://spacenet.tn/xiaomi-smartphones/91033-smartphone-xiaomi-redmi-a5-4g-3go-64go-vert.html,SpaceNet
Smartphone Xiaomi Redmi A5 4G 3Go 64Go Noir,XIAOMI,3.0,64.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,289.0,https://spacenet.tn/xiaomi-smartphones/91035-smartphone-xiaomi-redmi-a5-4g-3go-64go-noir.html,SpaceNet
Smartphone Realme Note 50 3Go 64Go Noir,Realme,3.0,64.0,5000.0,6.7,50.0,8.0,4G,Android 13,Octa Core,295.0,https://spacenet.tn/smartphone-tunisie/76234-smartphone-realme-note-50-3go-64go-noir.html,SpaceNet
Smartphone Realme Note 50 3Go 64Go Bleu,Realme,3.0,64.0,5000.0,6.7,50.0,8.0,4G,Android 13,Octa Core,295.0,https://spacenet.tn/smartphone-tunisie/76229-smartphone-realme-note-50-3go-64go-bleu.html,SpaceNet
Smartphone Honor Play 10 3Go 64Go Noir,Honor,3.0,64.0,5000.0,6.74,50.0,5.0,4G,Android 15,Octa Core,299.0,https://spacenet.tn/honor-smartphone/92268-smartphone-honor-play-10-3go-64go-noir.html,SpaceNet
Smartphone Honor Play 10 3Go 64Go Cyan,Honor,3.0,64.0,5000.0,6.74,50.0,5.0,4G,Android 15,Octa Core,299.0,https://spacenet.tn/honor-smartphone/92267-smartphone-honor-play-10-3go-64go-cyan.html,SpaceNet
Smartphone Vivo Y03 4Go 64Go Noir,Vivo,4.0,64.0,5000.0,6.56,50.0,5.0,4G,Android 14,Octa Core,299.0,https://spacenet.tn/smartphone-tunisie/73880-smartphone-vivo-y03-4go-64go-noir.html,SpaceNet
Smartphone Vivo Y03 4Go 64Go Vert,Vivo,4.0,64.0,5000.0,6.56,50.0,5.0,4G,Android 14,Octa Core,299.0,https://spacenet.tn/smartphone-tunisie/73884-smartphone-vivo-y03-4go-64go-vert.html,SpaceNet
Smartphone Clever S6 4Go 64Go Gold,Clever,4.0,64.0,5000.0,6.7,50.0,12.0,4G,Android 15,Unknown,299.0,https://spacenet.tn/smartphone-tunisie/96153-smartphone-clever-s6-4go-64go-noir.html,SpaceNet
Smartphone Clever S6 4Go 64Go Noir,Clever,4.0,64.0,5000.0,6.7,50.0,12.0,4G,Android 15,Unknown,299.0,https://spacenet.tn/smartphone-tunisie/96151-smartphone-clever-s6-4go-64go-noir.html,SpaceNet
Smartphone Itel  A70 4Go 128Go Vert,Itel Mobile,4.0,128.0,5000.0,6.6,13.0,5.0,4G,Android 13,Unknown,299.0,https://spacenet.tn/smartphone-tunisie/73108-smartphone-itel-a70-4go-128go-vert.html,SpaceNet
Smartphone Honor Play 10 3Go 64Go Violet,Honor,3.0,64.0,5000.0,6.74,50.0,5.0,4G,Android 15,Octa Core,299.0,https://spacenet.tn/honor-smartphone/92270-smartphone-honor-play-10-3go-64go-violet.html,SpaceNet
Smartphone Infinix Smart 4Go 128Go Silver,INFINIX,4.0,128.0,5000.0,6.6,13.0,5.0,4G,Android 13,Unknown,319.0,https://spacenet.tn/infinix-smart-10/91370-smartphone-infinix-smart-4go-128go-silver.html,SpaceNet
Smartphone Infinix Smart 10 4Go 128Go Twilight Gold,INFINIX,4.0,128.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,319.0,https://spacenet.tn/infinix-smart-10/91369-smartphone-infinix-smart-10-4go-128go-twilight-gold.html,SpaceNet
Smartphone Infinix Smart 10 4Go 128Go Bleu,INFINIX,4.0,128.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,319.0,https://spacenet.tn/infinix-smart-10/91368-smartphone-infinix-smart-10-4go-128go-bleu.html,SpaceNet
Smartphone Infinix Smart 10 4Go 128Go Noir,INFINIX,4.0,128.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,319.0,https://spacenet.tn/infinix-smart-10/91367-smartphone-infinix-smart-10-4go-128go-noir.html,SpaceNet
Smartphone Honor X5b 4Go 64Go Bleu,Honor,4.0,64.0,5200.0,6.56,50.0,5.0,4G,Android 14,Octa Core,319.0,https://spacenet.tn/honor-smartphone/81814-smartphone-honor-x5b-4go-64go-bleu.html,SpaceNet
Smartphone Honor X5b 4Go 64Go Noir,Honor,4.0,64.0,5200.0,6.56,50.0,5.0,4G,Android 14,Octa Core,319.0,https://spacenet.tn/honor-smartphone/81811-smartphone-honor-x5b-4go-64go-noir.html,SpaceNet
Smartphone Honor X5c 4Go 64Go Noir,Honor,4.0,64.0,5260.0,6.7,13.0,5.0,4G,Android 15,Octa Core,329.0,https://spacenet.tn/honor-smartphone/94853-smartphone-honor-x5c-4go-64go-noir.html,SpaceNet
Smartphone Honor X5c 4Go 64Go Cyan,Honor,4.0,64.0,5260.0,6.7,13.0,5.0,4G,Android 15,Octa Core,329.0,https://spacenet.tn/honor-smartphone/94852-smartphone-honor-x5c-4go-64go-cyan.html,SpaceNet
Smartphone Vivo Y04 4Go 64Go Gold,Vivo,4.0,64.0,5500.0,6.7,13.0,5.0,4G,Android 14,Unisoc,339.0,https://spacenet.tn/smartphone-tunisie/92535-smartphone-vivo-y04-4go-64go-gold.html,SpaceNet
Smartphone Xiaomi Redmi A5 4G 4Go 128Go Gold,XIAOMI,4.0,128.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,339.0,https://spacenet.tn/xiaomi-smartphones/91072-smartphone-xiaomi-redmi-a5-4g-4go-128go-gold.html,SpaceNet
Smartphone Xiaomi Redmi A5 4G 4Go 128Go Bleu,XIAOMI,4.0,128.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,339.0,https://spacenet.tn/xiaomi-smartphones/91070-smartphone-xiaomi-redmi-a5-4g-4go-128go-bleu.html,SpaceNet
Smartphone Vivo Y04 4Go 64Go Vert,Vivo,4.0,64.0,5500.0,6.7,13.0,5.0,4G,Android 14,Unisoc,339.0,https://spacenet.tn/smartphone-tunisie/92538-smartphone-vivo-y04-4go-64go-vert.html,SpaceNet
Smartphone Xiaomi Redmi A5 4G 4Go 128Go Noir,XIAOMI,4.0,128.0,5200.0,6.88,32.0,20.0,4G,Android 15,Octa Core,339.0,https://spacenet.tn/xiaomi-smartphones/91068-smartphone-xiaomi-redmi-a5-4g-4go-128go-noir.html,SpaceNet
Samsung Galaxy A07 4Go 64Go Violet,Samsung,4.0,64.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,349.0,https://spacenet.tn/telephone-samsung/92879-samsung-galaxy-a07-4go-64go-violet.html,SpaceNet
Samsung Galaxy A07  4Go 64Go Vert,Samsung,4.0,64.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,349.0,https://spacenet.tn/telephone-samsung/92872-samsung-galaxy-a07-4go-64go-vert.html,SpaceNet
Samsung Galaxy A07 4Go 64Go Noir,Samsung,4.0,64.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,349.0,https://spacenet.tn/telephone-samsung/92877-samsung-galaxy-a07-4go-64go-noir.html,SpaceNet
Smartphone Honor X5c Plus 4Go 128Go Noir,Honor,4.0,128.0,5260.0,6.56,50.0,5.0,4G,Android 15,Octa Core,359.0,https://spacenet.tn/honor-smartphone/94846-smartphone-honor-x5c-plus-4go-128go-noir.html,SpaceNet
Smartphone Infinix Smart 4Go 256Go Silver,INFINIX,4.0,256.0,5000.0,6.6,13.0,5.0,4G,Android 13,Unknown,359.0,https://spacenet.tn/infinix-smart-10/91378-smartphone-infinix-smart-4go-256go-silver.html,SpaceNet
Smartphone Honor X5c Plus 4Go 128Go Cyan,Honor,4.0,128.0,5260.0,6.56,50.0,5.0,4G,Android 15,Octa Core,359.0,https://spacenet.tn/smartphone-tunisie/94833-smartphone-honor-x5c-plus-4go-128go-cyan.html,SpaceNet
Smartphone Infinix Smart 10 4Go 256Go Noir,INFINIX,4.0,256.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,359.0,https://spacenet.tn/infinix-smart-10/91379-smartphone-infinix-smart-10-4go-256go-noir.html,SpaceNet
Smartphone Infinix Smart 10 4Go 256Go Twilight Gold,INFINIX,4.0,256.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,359.0,https://spacenet.tn/infinix-smart-10/91376-smartphone-infinix-smart-10-4go-256go-twilight-gold.html,SpaceNet
Smartphone Infinix Smart 10 4Go 256Go Bleu,INFINIX,4.0,256.0,5000.0,6.7,8.0,5.0,4G,Android 15,Octa Core,359.0,https://spacenet.tn/infinix-smart-10/91372-smartphone-infinix-smart-10-4go-256go-bleu.html,SpaceNet
Smartphone Vivo Y04 4Go 128Go Vert,Vivo,4.0,128.0,5500.0,6.7,13.0,5.0,4G,Android 14,Unisoc,369.0,https://spacenet.tn/smartphone-tunisie/92540-smartphone-vivo-y04-4go-128go-vert.html,SpaceNet
Smartphone Vivo Y04 4Go 128Go Gold,Vivo,4.0,128.0,5500.0,6.7,13.0,5.0,4G,Android 14,Unisoc,369.0,https://spacenet.tn/smartphone-tunisie/92539-smartphone-vivo-y04-4go-128go-gold.html,SpaceNet
Samsung Galaxy A07 4Go 64Go + Adaptateur Violet,Samsung,4.0,64.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,379.0,https://spacenet.tn/telephone-samsung/94709-samsung-galaxy-a07-4go-64go-adaptateur-violet.html,SpaceNet
Samsung Galaxy A07 4Go 64Go + Adaptateur Noir,Samsung,4.0,64.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,379.0,https://spacenet.tn/telephone-samsung/94708-samsung-galaxy-a07-4go-64go-adaptateur-noir.html,SpaceNet
Samsung Galaxy A07  4Go 64Go + Adaptateur Inclus  Vert,Samsung,4.0,64.0,5000.0,6.7,50.0,12.0,5G,Android 15,Unknown,379.0,https://spacenet.tn/telephone-samsung/94706-samsung-galaxy-a07-4go-64go-adaptateur-inclus-vert.html,SpaceNet
Smartphone Itel S23 8Go 256Go Blanc,Itel Mobile,8.0,256.0,5000.0,6.0,50.0,8.0,4G,Android 11,Octa Core,399.0,https://spacenet.tn/smartphone-tunisie/66179-smartphone-itel-s23-8go-256go-blanc.html,SpaceNet
Smartphone ZTE V50 8Go 128Go Noir,ZTE,8.0,128.0,5000.0,6.0,50.0,12.0,4G,Android 13,Unknown,399.0,https://spacenet.tn/smartphone-tunisie/71208-smartphone-zte-v50-8go-128go-noir.html,SpaceNet
Samsung Galaxy A07 8 Go (4Go + 4Go Extensible) 128Go Violet,Samsung,8.0,128.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,399.0,https://spacenet.tn/telephone-samsung/92272-samsung-galaxy-a07-4go-128go-violet.html,SpaceNet
Samsung Galaxy A07 8 Go (4Go + 4Go Extensible) 128Go Vert,Samsung,8.0,128.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,399.0,https://spacenet.tn/telephone-samsung/92276-samsung-galaxy-a07-4go-128go-vert.html,SpaceNet
Samsung Galaxy A07  8 Go (4Go + 4Go Extensible)  128Go Noir,Samsung,8.0,128.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,399.0,https://spacenet.tn/telephone-samsung/92277-samsung-galaxy-a07-4go-128go-noir.html,SpaceNet
Smartphone Vivo Y19s 4Go 128Go Silver,Vivo,4.0,128.0,5500.0,6.7,50.0,5.0,4G,Android 14,Octa Core,399.0,https://spacenet.tn/smartphone-tunisie/81259-smartphone-vivo-y19s-8go-128go-silver.html,SpaceNet
Smartphone Vivo Y19s 4Go 128Go Noir,Vivo,4.0,128.0,5500.0,6.7,50.0,5.0,4G,Android 14,Octa Core,399.0,https://spacenet.tn/smartphone-tunisie/81254-smartphone-vivo-y19s-8go-128go-noir.html,SpaceNet
Smartphone ZTE V50 8Go 128Go Vert,ZTE,8.0,128.0,5000.0,6.0,50.0,12.0,4G,Android 13,Unknown,399.0,https://spacenet.tn/smartphone-tunisie/71207-smartphone-zte-v50-8go-128go-vert.html,SpaceNet
Smartphone ZTE V50 8Go 128Go Violet,ZTE,8.0,128.0,5000.0,6.0,50.0,12.0,4G,Android 13,Unknown,399.0,https://spacenet.tn/smartphone-tunisie/71205-smartphone-zte-v50-8go-128go-violet.html,SpaceNet
Smartphone Infinix Hot 60i 4G 6Go 128Go Rouge,INFINIX,6.0,128.0,5160.0,6.78,50.0,8.0,4G,Android 15,MediaTek,419.0,https://spacenet.tn/infinix-hot/92457-smartphone-infinix-hot-60i-4g-6go-128go-rouge.html,SpaceNet
Smartphone Infinix Hot 60i 4G 6Go 128Go Violet,INFINIX,6.0,128.0,5160.0,6.78,50.0,8.0,4G,Android 15,MediaTek,419.0,https://spacenet.tn/infinix-hot/92484-smartphone-infinix-hot-60i-4g-6go-128go-violet.html,SpaceNet
