name,brand,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,price,url,source,specs_sum_normalized,value_score,price_tier,ram_per_1k_tnd,storage_per_1k_tnd,battery_per_1k_tnd,camera_rear_per_1k_tnd,camera_total_mp,storage_ram_ratio,battery_per_inch,total_specs_score,is_5g,is_flagship_brand,is_latest_android
Smartphone Honor X7c 5G 8Go 256Go Blanc,Honor,8.0,256.0,5200.0,6.7,50.0,5.0,5G,Android 15,Unknown,699.0,https://spacenet.tn/honor-smartphone/86081-smartphone-honor-x7c-8go-256go-blanc.html,SpaceNet,0.3607182577591572,0.5160490096697529,Mid-Range,11.444921316165953,366.2374821173105,7439.198855507869,71.53075822603721,55.0,32.0,776.1194029850747,0.2946648325412908,1,0,1
Smartphone Samsung Galaxy A16 8Go 256Go Noir,Samsung,8.0,256.0,5000.0,6.7,50.0,12.0,4G,Android 14,Octa Core,699.0,https://spacenet.tn/a16/86157-smartphone-samsung-galaxy-a16-8go-256go-noir.html,SpaceNet,0.3792766868779312,0.5425989797967543,Mid-Range,11.444921316165953,366.2374821173105,7153.07582260372,71.53075822603721,62.0,32.0,746.2686567164179,0.3040757520815206,0,1,1
Smartphone Xiaomi Redmi 15C 8Go 256Go 5G Violet,XIAOMI,8.0,256.0,6000.0,6.73,50.0,8.0,5G,Android 14,MediaTek,719.0,https://spacenet.tn/redmi-15c/95264-smartphone-xiaomi-redmi-15c-8go-256go-5g-violet.html,SpaceNet,0.39675500912031886,0.551815033547036,Mid-Range,11.126564673157164,356.05006954102925,8344.923504867873,69.54102920723227,58.0,32.0,891.5304606240712,0.3223939613979151,1,0,1
Smartphone Xiaomi Redmi 15C 8Go 256Go 5G  Noir,XIAOMI,8.0,256.0,6000.0,6.73,50.0,8.0,5G,Android 14,MediaTek,719.0,https://spacenet.tn/redmi-15c/95259-smartphone-xiaomi-redmi-15c-8go-256go-5g-noir.html,SpaceNet,0.39675500912031886,0.551815033547036,Mid-Range,11.126564673157164,356.05006954102925,8344.923504867873,69.54102920723227,58.0,32.0,891.5304606240712,0.3223939613979151,1,0,1
Smartphone Xiaomi Redmi 15C 8Go 256Go 5G Vert,XIAOMI,8.0,256.0,6000.0,6.73,50.0,8.0,5G,Android 14,MediaTek,719.0,https://spacenet.tn/redmi-15c/95262-smartphone-xiaomi-redmi-15c-8go-256go-5g-vert.html,SpaceNet,0.39675500912031886,0.551815033547036,Mid-Range,11.126564673157164,356.05006954102925,8344.923504867873,69.54102920723227,58.0,32.0,891.5304606240712,0.3223939613979151,1,0,1
Smartphone ZTE Nubia Neo 8Go 256Go Noir,ZTE,8.0,256.0,5000.0,6.0,50.0,12.0,4G,Android 13,Unknown,749.0,https://spacenet.tn/smartphone-tunisie/71200-smartphone-zte-nubia-neo-8go-256go-noir.html,SpaceNet,0.3178731781060014,0.4243967664966641,Mid-Range,10.68090787716956,341.7890520694259,6675.567423230975,66.75567423230974,62.0,32.0,833.3333333333334,0.28565469944994165,0,0,1
Smartphone ZTE Nubia Neo 8Go 256Go Jaune,ZTE,8.0,256.0,5000.0,6.0,50.0,12.0,4G,Android 13,Unknown,749.0,https://spacenet.tn/smartphone-tunisie/71202-smartphone-zte-nubia-neo-8go-256go-jaune.html,SpaceNet,0.3178731781060014,0.4243967664966641,Mid-Range,10.68090787716956,341.7890520694259,6675.567423230975,66.75567423230974,62.0,32.0,833.3333333333334,0.28565469944994165,0,0,1
Smartphone Oppo A3 8Go 256Go Violet,Oppo,8.0,256.0,5100.0,6.56,50.0,5.0,4G,Android 14,Octa Core,749.0,https://spacenet.tn/oppo-smartphones/79532-smartphone-oppo-a3-8go-256go-violet.html,SpaceNet,0.34556399278638045,0.46136714657727695,Mid-Range,10.68090787716956,341.7890520694259,6809.078771695594,66.75567423230974,55.0,32.0,777.439024390244,0.28839441511842323,0,1,1
Smartphone Oppo A3 8Go 256Go Noir,Oppo,8.0,256.0,5100.0,6.56,50.0,5.0,4G,Android 14,Octa Core,749.0,https://spacenet.tn/oppo-smartphones/79529-smartphone-oppo-a3-8go-256go-noir.html,SpaceNet,0.34556399278638045,0.46136714657727695,Mid-Range,10.68090787716956,341.7890520694259,6809.078771695594,66.75567423230974,55.0,32.0,777.439024390244,0.28839441511842323,0,1,1
Smartphone Xiaomi Redmi Note 14 8Go 128Go Noir,XIAOMI,8.0,128.0,5500.0,6.73,108.0,20.0,4G,Android 14,Octa Core,749.0,https://spacenet.tn/redmi-note-14/86673-smartphone-xiaomi-redmi-note-14-8go-128go-noir.html,SpaceNet,0.43187830313591324,0.5766065462428748,Mid-Range,10.68090787716956,170.89452603471295,7343.1241655540725,144.19225634178906,128.0,16.0,817.2362555720654,0.3313277972046843,0,0,1
Smartphone Xiaomi Redmi Note 14 8Go 128Go Vert,XIAOMI,8.0,128.0,5500.0,6.73,108.0,20.0,4G,Android 14,Octa Core,749.0,https://spacenet.tn/redmi-note-14/86711-smartphone-xiaomi-redmi-note-14-8go-128go-vert.html,SpaceNet,0.43187830313591324,0.5766065462428748,Mid-Range,10.68090787716956,170.89452603471295,7343.1241655540725,144.19225634178906,128.0,16.0,817.2362555720654,0.3313277972046843,0,0,1
Smartphone Xiaomi Redmi Note 14 8Go 128Go Bleu,XIAOMI,8.0,128.0,5500.0,6.73,108.0,20.0,4G,Android 14,Octa Core,749.0,https://spacenet.tn/redmi-note-14/86679-smartphone-xiaomi-redmi-note-14-8go-128go-bleu.html,SpaceNet,0.43187830313591324,0.5766065462428748,Mid-Range,10.68090787716956,170.89452603471295,7343.1241655540725,144.19225634178906,128.0,16.0,817.2362555720654,0.3313277972046843,0,0,1
Smartphone Honor X7d 5G 8Go 256Go Silver,Honor,8.0,256.0,6500.0,6.7,50.0,5.0,5G,Android 15,Snapdragon,759.0,https://spacenet.tn/smartphone-tunisie/94422-smartphone-honor-x7d-5g-8go-256go-silver.html,SpaceNet,0.3980745795982377,0.5244724368883238,Mid-Range,10.540184453227932,337.2859025032938,8563.899868247694,65.87615283267458,55.0,32.0,970.1492537313433,0.3282855221964631,1,0,1
Smartphone Honor X7d 5G 8Go 256Go Gold,Honor,8.0,256.0,6500.0,6.7,50.0,5.0,5G,Android 15,Snapdragon,759.0,https://spacenet.tn/smartphone-tunisie/94419-smartphone-honor-x7d-5g-8go-256go-gold.html,SpaceNet,0.3980745795982377,0.5244724368883238,Mid-Range,10.540184453227932,337.2859025032938,8563.899868247694,65.87615283267458,55.0,32.0,970.1492537313433,0.3282855221964631,1,0,1
Smartphone Honor X7d 5G 8Go 256Go Noir,Honor,8.0,256.0,6500.0,6.7,50.0,5.0,5G,Android 15,Snapdragon,759.0,https://spacenet.tn/smartphone-tunisie/94421-smartphone-honor-x7d-5g-8go-256go-noir.html,SpaceNet,0.3980745795982377,0.5244724368883238,Mid-Range,10.540184453227932,337.2859025032938,8563.899868247694,65.87615283267458,55.0,32.0,970.1492537313433,0.3282855221964631,1,0,1
Smartphone Infinix Hot 50 Pro + 8Go 256Go Violet,INFINIX,8.0,256.0,5000.0,6.78,50.0,32.0,4G,Android 14,Octa Core,759.0,https://spacenet.tn/hot-50/81791-smartphone-infinix-hot-50-pro-8go-256go-violet.html,SpaceNet,0.45573867518202477,0.6004462123610339,Mid-Range,10.540184453227932,337.2859025032938,6587.615283267457,65.87615283267458,82.0,32.0,737.4631268436578,0.34784768190608206,0,0,1
Smartphone Infinix Hot 50 Pro + 8Go 256Go Gris Titanium,INFINIX,8.0,256.0,5000.0,6.78,50.0,32.0,4G,Android 14,Octa Core,759.0,https://spacenet.tn/hot-50/81790-smartphone-infinix-hot-50-pro-8go-256go-gris-titanium.html,SpaceNet,0.45573867518202477,0.6004462123610339,Mid-Range,10.540184453227932,337.2859025032938,6587.615283267457,65.87615283267458,82.0,32.0,737.4631268436578,0.34784768190608206,0,0,1
Smartphone Infinix Hot 50 Pro + 8Go 256Go Noir,INFINIX,8.0,256.0,5000.0,6.78,50.0,32.0,4G,Android 14,Octa Core,759.0,https://spacenet.tn/hot-50/81783-smartphone-infinix-hot-50-pro-8go-256go-noir.html,SpaceNet,0.45573867518202477,0.6004462123610339,Mid-Range,10.540184453227932,337.2859025032938,6587.615283267457,65.87615283267458,82.0,32.0,737.4631268436578,0.34784768190608206,0,0,1
Smartphone Xiaomi Redmi Note 14 8Go 256Go Noir,XIAOMI,8.0,256.0,5500.0,6.73,108.0,20.0,4G,Android 14,Octa Core,779.0,https://spacenet.tn/redmi-note-14/86662-smartphone-xiaomi-redmi-note-14-8go-256go-noir.html,SpaceNet,0.473626509267681,0.6079929515631335,Mid-Range,10.269576379974326,328.62644415917845,7060.3337612323485,138.6392811296534,128.0,32.0,817.2362555720654,0.3939501064023359,0,0,1
Smartphone Xiaomi Redmi Note 14 8Go 256Go Bleu,XIAOMI,8.0,256.0,5500.0,6.73,108.0,20.0,4G,Android 14,Octa Core,779.0,https://spacenet.tn/redmi-note-14/86667-smartphone-xiaomi-redmi-note-14-8go-256go-bleu.html,SpaceNet,0.473626509267681,0.6079929515631335,Mid-Range,10.269576379974326,328.62644415917845,7060.3337612323485,138.6392811296534,128.0,32.0,817.2362555720654,0.3939501064023359,0,0,1
Smartphone Infinix Note 50s 5G 8Go 256Go Rouge,INFINIX,8.0,256.0,5500.0,6.78,108.0,13.0,5G,Android 15,MediaTek,779.0,https://spacenet.tn/smartphone-tunisie/91383-smartphone-infinix-note-50s-5g-8go-256go-rouge.html,SpaceNet,0.4537069186244061,0.5824222318670168,Mid-Range,10.269576379974326,328.62644415917845,7060.3337612323485,138.6392811296534,121.0,32.0,811.2094395280236,0.38068256254268684,1,0,1
Smartphone Infinix Note 50s 5G 8Go 256Go Marine,INFINIX,8.0,256.0,5500.0,6.78,108.0,13.0,5G,Android 15,MediaTek,779.0,https://spacenet.tn/smartphone-tunisie/91387-smartphone-infinix-note-50s-5g-8go-256go-marine.html,SpaceNet,0.4537069186244061,0.5824222318670168,Mid-Range,10.269576379974326,328.62644415917845,7060.3337612323485,138.6392811296534,121.0,32.0,811.2094395280236,0.38068256254268684,1,0,1
Smartphone Infinix Note 50s 5G 8Go 256Go Gris,INFINIX,8.0,256.0,5500.0,6.78,108.0,13.0,5G,Android 15,MediaTek,779.0,https://spacenet.tn/smartphone-tunisie/91391-smartphone-infinix-note-50s-5g-8go-256go-gris.html,SpaceNet,0.4537069186244061,0.5824222318670168,Mid-Range,10.269576379974326,328.62644415917845,7060.3337612323485,138.6392811296534,121.0,32.0,811.2094395280236,0.38068256254268684,1,0,1
Smartphone Xiaomi Redmi Note 14 8Go 256Go Vert,XIAOMI,8.0,256.0,5500.0,6.73,108.0,20.0,4G,Android 14,Octa Core,779.0,https://spacenet.tn/redmi-note-14/86669-smartphone-xiaomi-redmi-note-14-8go-256go-vert.html,SpaceNet,0.473626509267681,0.6079929515631335,Mid-Range,10.269576379974326,328.62644415917845,7060.3337612323485,138.6392811296534,128.0,32.0,817.2362555720654,0.3939501064023359,0,0,1
Samsung Galaxy A17 5G 6Go 128Go Noir,Samsung,6.0,128.0,5000.0,6.7,50.0,13.0,5G,Android 15,Unknown,799.0,https://spacenet.tn/telephone-samsung/92887-samsung-galaxy-a17-5g-6go-128go-noir.html,SpaceNet,0.3403471081971438,0.425966343175399,Mid-Range,7.509386733416771,160.20025031289111,6257.822277847309,62.57822277847309,63.0,21.333333333333332,746.2686567164179,0.24255638406033958,1,1,1
Samsung Galaxy A17 5G 6Go 128Go Gris,Samsung,6.0,128.0,5000.0,6.7,50.0,13.0,5G,Android 15,Unknown,799.0,https://spacenet.tn/telephone-samsung/92884-samsung-galaxy-a17-5g-6go-128go-gris.html,SpaceNet,0.3403471081971438,0.425966343175399,Mid-Range,7.509386733416771,160.20025031289111,6257.822277847309,62.57822277847309,63.0,21.333333333333332,746.2686567164179,0.24255638406033958,1,1,1
Samsung Galaxy A17 5G 12 Go (6Go + 6Go Extensible) 128Go Bleu,Samsung,8.0,128.0,5000.0,6.7,50.0,13.0,5G,Android 15,Unknown,799.0,https://spacenet.tn/telephone-samsung/92889-samsung-galaxy-a17-5g-6go-128go-bleu.html,SpaceNet,0.34100070296838564,0.4267843591594313,Mid-Range,10.012515644555695,160.20025031289111,6257.822277847309,62.57822277847309,63.0,16.0,746.2686567164179,0.24353677621720232,1,1,1
Smartphone Honor X7c 8Go 5G 256Go Vert,Honor,8.0,128.0,5200.0,6.7,50.0,5.0,5G,Android 15,Unknown,799.0,https://spacenet.tn/honor-smartphone/86080-smartphone-honor-x7c-8go-256go-vert.html,SpaceNet,0.3189700516273895,0.39921157900799686,Mid-Range,10.012515644555695,160.20025031289111,6508.135168961201,62.57822277847309,55.0,16.0,776.1194029850747,0.23204252334363912,1,0,1
Smartphone Infinix Hot 60 Pro Plus 8Go 256Go Violet,INFINIX,8.0,256.0,5160.0,6.78,108.0,13.0,4G,Android 15,MediaTek,799.0,https://spacenet.tn/smartphone-tunisie/92242-smartphone-infinix-hot-60-pro-plus-8go-256go-violet.html,SpaceNet,0.4439368036818774,0.5556155240073559,Mid-Range,10.012515644555695,320.40050062578223,6458.072590738423,135.16896120150187,121.0,32.0,761.0619469026549,0.37188945909441096,0,0,1
Smartphone Infinix Hot 60 Pro Plus 8Go 256Go Noir,INFINIX,8.0,256.0,5160.0,6.78,108.0,13.0,4G,Android 15,MediaTek,799.0,https://spacenet.tn/smartphone-tunisie/92237-smartphone-infinix-hot-60-pro-plus-8go-256go-noir.html,SpaceNet,0.4439368036818774,0.5556155240073559,Mid-Range,10.012515644555695,320.40050062578223,6458.072590738423,135.16896120150187,121.0,32.0,761.0619469026549,0.37188945909441096,0,0,1
Smartphone Infinix Hot 60 Pro Plus 8Go 256Go Silver,INFINIX,8.0,256.0,5160.0,6.78,108.0,13.0,4G,Android 15,MediaTek,799.0,https://spacenet.tn/smartphone-tunisie/92239-smartphone-infinix-hot-60-pro-plus-8go-256go-silver.html,SpaceNet,0.4439368036818774,0.5556155240073559,Mid-Range,10.012515644555695,320.40050062578223,6458.072590738423,135.16896120150187,121.0,32.0,761.0619469026549,0.37188945909441096,0,0,1
Smartphone Infinix Hot 60 Pro Plus 8Go 256Go Coral Tides,INFINIX,8.0,256.0,5160.0,6.78,108.0,13.0,4G,Android 15,MediaTek,799.0,https://spacenet.tn/smartphone-tunisie/92240-smartphone-infinix-hot-60-pro-plus-8go-256go-coral-tides.html,SpaceNet,0.4439368036818774,0.5556155240073559,Mid-Range,10.012515644555695,320.40050062578223,6458.072590738423,135.16896120150187,121.0,32.0,761.0619469026549,0.37188945909441096,0,0,1
Smartphone Xiaomi Redmi Note 14 5G 6Go 128Go Noir,XIAOMI,6.0,128.0,5000.0,6.67,50.0,32.0,5G,Android 14,MediaTek,849.0,https://spacenet.tn/redmi-note-14/86709-smartphone-xiaomi-redmi-note-14-5g-6go-128go-noir.html,SpaceNet,0.40368775147199765,0.47548616192225873,Mid-Range,7.06713780918728,150.76560659599528,5889.281507656066,58.89281507656066,82.0,21.333333333333332,749.6251874062968,0.2813502437094624,1,0,1
Smartphone Xiaomi Redmi Note 14 5G 6Go 128Go Violet,XIAOMI,6.0,128.0,5000.0,6.67,50.0,32.0,5G,Android 14,MediaTek,849.0,https://spacenet.tn/redmi-note-14/86699-smartphone-xiaomi-redmi-note-14-5g-6go-128go-violet.html,SpaceNet,0.40368775147199765,0.47548616192225873,Mid-Range,7.06713780918728,150.76560659599528,5889.281507656066,58.89281507656066,82.0,21.333333333333332,749.6251874062968,0.2813502437094624,1,0,1
Smartphone Xiaomi Redmi Note 14 5G 6Go 128Go Vert,XIAOMI,6.0,128.0,5000.0,6.67,50.0,32.0,5G,Android 14,MediaTek,849.0,https://spacenet.tn/redmi-note-14/86696-smartphone-xiaomi-redmi-note-14-5g-6go-128go-vert.html,SpaceNet,0.40368775147199765,0.47548616192225873,Mid-Range,7.06713780918728,150.76560659599528,5889.281507656066,58.89281507656066,82.0,21.333333333333332,749.6251874062968,0.2813502437094624,1,0,1
Smartphone Oppo Reno 8T 8Go 256Go Orange,Oppo,8.0,256.0,6000.0,6.82,50.0,6.5,4G,Android 15,Unknown,899.0,https://spacenet.tn/oppo-smartphones/55194-smartphone-oppo-reno-8t-8go-256go-orange.html,SpaceNet,0.3994414126290908,0.4443174778966527,Mid-Range,8.898776418242491,284.7608453837597,6674.082313681869,55.61735261401557,56.5,32.0,879.7653958944281,0.3216373824505467,0,1,1
Smartphone Oppo A5 8Go 256Go Blanc,Oppo,8.0,256.0,5000.0,6.72,50.0,8.0,4G,Android 13,Unknown,899.0,https://spacenet.tn/oppo-smartphones/90347-smartphone-oppo-a5-8go-256go-blanc.html,SpaceNet,0.3671421839539546,0.40838952608893725,Mid-Range,8.898776418242491,284.7608453837597,5561.735261401557,55.61735261401557,58.0,32.0,744.047619047619,0.296268734537661,0,1,1
Smartphone Oppo A5 8Go 256Go Vert,Oppo,8.0,256.0,5000.0,6.72,50.0,8.0,4G,Android 13,Unknown,899.0,https://spacenet.tn/oppo-smartphones/90348-smartphone-oppo-a5-8go-256go-vert.html,SpaceNet,0.3671421839539546,0.40838952608893725,Mid-Range,8.898776418242491,284.7608453837597,5561.735261401557,55.61735261401557,58.0,32.0,744.047619047619,0.296268734537661,0,1,1
Smartphone Oppo Reno 8T 8Go 256Go Noir,Oppo,8.0,256.0,6000.0,6.82,50.0,6.5,4G,Android 15,Unknown,899.0,https://spacenet.tn/oppo-smartphones/55193-smartphone-oppo-reno-8t-8go-256go-noir.html,SpaceNet,0.3994414126290908,0.4443174778966527,Mid-Range,8.898776418242491,284.7608453837597,6674.082313681869,55.61735261401557,56.5,32.0,879.7653958944281,0.3216373824505467,0,1,1
Smartphone Oppo A5 5G 6Go 128Go Vert,Oppo,6.0,128.0,5000.0,6.67,50.0,6.5,5G,Android 15,MediaTek,899.0,https://spacenet.tn/oppo-smartphones/91078-smartphone-oppo-a5-5g-6go-128go-vert.html,SpaceNet,0.31514608480533096,0.35055181847089095,Mid-Range,6.674082313681868,142.38042269187986,5561.735261401557,55.61735261401557,56.5,21.333333333333332,749.6251874062968,0.22822524370946237,1,1,1
Smartphone Oppo A5 5G 6Go 128Go Blanc,Oppo,6.0,128.0,5000.0,6.67,50.0,6.5,5G,Android 15,MediaTek,899.0,https://spacenet.tn/oppo-smartphones/91081-smartphone-oppo-a5-5g-6go-128go-blanc.html,SpaceNet,0.31514608480533096,0.35055181847089095,Mid-Range,6.674082313681868,142.38042269187986,5561.735261401557,55.61735261401557,56.5,21.333333333333332,749.6251874062968,0.22822524370946237,1,1,1
Smartphone Xiaomi Redmi Note 14 S 8Go 256Go Violet,XIAOMI,8.0,256.0,5000.0,6.73,50.0,32.0,5G,Android 14,Unknown,939.0,https://spacenet.tn/redmi-note-14s/88965-smartphone-xiaomi-redmi-note-14-s-8go-256go-violet.html,SpaceNet,0.4513527102697441,0.4806738128538276,Mid-Range,8.519701810436635,272.6304579339723,5324.813631522897,53.24813631522897,82.0,32.0,742.9420505200594,0.34653189243239785,1,0,1
Smartphone Xiaomi Redmi Note 14 S 8Go 256Go Noir,XIAOMI,8.0,256.0,5000.0,6.73,50.0,32.0,5G,Android 14,Unknown,939.0,https://spacenet.tn/redmi-note-14s/88967-smartphone-xiaomi-redmi-note-14-s-8go-256go-noir.html,SpaceNet,0.4513527102697441,0.4806738128538276,Mid-Range,8.519701810436635,272.6304579339723,5324.813631522897,53.24813631522897,82.0,32.0,742.9420505200594,0.34653189243239785,1,0,1
Smartphone Xiaomi Redmi Note 14S 8Go 256Go Bleu,XIAOMI,8.0,256.0,5000.0,6.67,200.0,16.0,5G,Android 13,Octa Core,939.0,https://spacenet.tn/redmi-note-14s/88968-smartphone-xiaomi-redmi-note-14s-8go-256go-bleu.html,SpaceNet,0.5187391250245799,0.5524378328270286,Mid-Range,8.519701810436635,272.6304579339723,5324.813631522897,212.99254526091588,216.0,32.0,749.6251874062968,0.4654657655767973,1,0,1
Smartphone Xiaomi Redmi Note 14 5G 8Go 256Go Noir,XIAOMI,8.0,256.0,5000.0,6.67,50.0,32.0,5G,Android 14,MediaTek,959.0,https://spacenet.tn/redmi-note-14/86706-smartphone-xiaomi-redmi-note-14-5g-8go-256go-noir.html,SpaceNet,0.44608955237500725,0.4651611599322286,Mid-Range,8.342022940563087,266.9447340980188,5213.76433785193,52.13764337851929,82.0,32.0,749.6251874062968,0.3449529450639768,1,0,1
Smartphone Honor 400 Lite 5G 8Go 256Go Gris,Honor,8.0,256.0,5000.0,6.7,100.0,16.0,5G,Android 15,MediaTek,959.0,https://spacenet.tn/honor-400/91208-smartphone-honor-400-lite-5g-8go-256go-gris.html,SpaceNet,0.4359006185018628,0.45453661991852223,Mid-Range,8.342022940563087,266.9447340980188,5213.76433785193,104.27528675703859,116.0,32.0,746.2686567164179,0.3636911366969052,1,0,1
Smartphone Honor 400 Lite 5G 8Go 256Go Noir,Honor,8.0,256.0,5000.0,6.7,100.0,16.0,5G,Android 15,MediaTek,959.0,https://spacenet.tn/honor-400/91209-smartphone-honor-400-lite-5g-8go-256go-noir.html,SpaceNet,0.4359006185018628,0.45453661991852223,Mid-Range,8.342022940563087,266.9447340980188,5213.76433785193,104.27528675703859,116.0,32.0,746.2686567164179,0.3636911366969052,1,0,1
Smartphone Xiaomi Redmi Note 14 5G 8Go 256Go Vert,XIAOMI,8.0,256.0,5000.0,6.67,50.0,32.0,5G,Android 14,MediaTek,959.0,https://spacenet.tn/redmi-note-14/86685-smartphone-xiaomi-redmi-note-14-5g-8go-256go-vert.html,SpaceNet,0.44608955237500725,0.4651611599322286,Mid-Range,8.342022940563087,266.9447340980188,5213.76433785193,52.13764337851929,82.0,32.0,749.6251874062968,0.3449529450639768,1,0,1
Smartphone Xiaomi Redmi Note 14 5G 8Go 256Go Violet,XIAOMI,8.0,256.0,5000.0,6.67,50.0,32.0,5G,Android 14,MediaTek,959.0,https://spacenet.tn/redmi-note-14/86703-smartphone-xiaomi-redmi-note-14-5g-8go-256go-violet.html,SpaceNet,0.44608955237500725,0.4651611599322286,Mid-Range,8.342022940563087,266.9447340980188,5213.76433785193,52.13764337851929,82.0,32.0,749.6251874062968,0.3449529450639768,1,0,1
Smartphone Honor 400 Lite 5G 8Go 256Go Vert,Honor,8.0,256.0,5000.0,6.7,100.0,16.0,5G,Android 15,MediaTek,959.0,https://spacenet.tn/honor-400/91210-smartphone-honor-400-lite-5g-8go-256go-vert.html,SpaceNet,0.4359006185018628,0.45453661991852223,Mid-Range,8.342022940563087,266.9447340980188,5213.76433785193,104.27528675703859,116.0,32.0,746.2686567164179,0.3636911366969052,1,0,1
Smartphone Honor X8d 8Go 256Go Noir,Honor,8.0,256.0,5200.0,6.7,50.0,5.0,4G,Android 15,Unknown,969.0,https://spacenet.tn/honor-smartphone/97284-smartphone-honor-x8d-8go-256go-noir.html,SpaceNet,0.3607182577591572,0.3722582639413387,Mid-Range,8.25593395252838,264.18988648090817,5366.357069143447,51.59958720330238,55.0,32.0,776.1194029850747,0.2946648325412908,0,0,1
Smartphone Honor X8d 8Go 256Go Bleu,Honor,8.0,256.0,5200.0,6.7,50.0,5.0,4G,Android 15,Unknown,969.0,https://spacenet.tn/honor-smartphone/97286-smartphone-honor-x8d-8go-256go-bleu.html,SpaceNet,0.3607182577591572,0.3722582639413387,Mid-Range,8.25593395252838,264.18988648090817,5366.357069143447,51.59958720330238,55.0,32.0,776.1194029850747,0.2946648325412908,0,0,1
Smartphone Honor X8d 8Go 256Go Gris,Honor,8.0,256.0,5200.0,6.7,50.0,5.0,4G,Android 15,Unknown,969.0,https://spacenet.tn/honor-smartphone/97288-smartphone-honor-x8d-8go-256go-gris.html,SpaceNet,0.3607182577591572,0.3722582639413387,Mid-Range,8.25593395252838,264.18988648090817,5366.357069143447,51.59958720330238,55.0,32.0,776.1194029850747,0.2946648325412908,0,0,1
Smartphone Oppo A6 Pro 8Go 256Go Rouge,Oppo,8.0,256.0,7000.0,6.82,50.0,16.0,4G,Android 15,MediaTek,999.0,https://spacenet.tn/smartphone-tunisie/94065-smartphone-oppo-a6-pro-8go-256go-rouge.html,SpaceNet,0.4611631559241099,0.4616247807048147,Mid-Range,8.008008008008009,256.2562562562563,7007.007007007007,50.050050050050054,66.0,32.0,1026.3929618768327,0.36729111808273057,0,1,1
Samsung Galaxy A17 5G 16 Go (8Go + 8Go Extensible) 256Go Gris,Samsung,8.0,128.0,5000.0,6.7,50.0,13.0,5G,Android 15,Unknown,999.0,https://spacenet.tn/telephone-samsung/92895-samsung-galaxy-a17-5g-6go-128go-gris.html,SpaceNet,0.34100070296838564,0.34134204501339904,Mid-Range,8.008008008008009,128.12812812812814,5005.005005005005,50.050050050050054,63.0,16.0,746.2686567164179,0.24353677621720232,1,1,1
