model,brand,reference,price_dt,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,color,warranty,in_stock,description,url
Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Rose,Apple,MTP13ZD/A,3 499.000,6.0,128,3349.0,6.1,48.0,,5G,iOS,Apple,Rose,2 an,,"-600,000 DT -600,000 DT Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Rose [MTP13ZD/A] Double SIM - Écran HDR Super Retina XDR OLED 6.1"" - Résolution 2556 x 1179 pixels - Puce A16 Bionic avec GPU 5 cœurs (CPU 6 cœurs, GPU 5 cœurs, Neural Engine 16 cœurs) - RAM 6 Go - Stockage 128 Go - Double appareil photo avancé: (Objectif principal 48 Mpx 26 mm, ouverture ƒ/1.6 / Ultra grand-angle 12 Mpx 13 mm, ouverture ƒ/2.4 / Téléobjectif 2x 12 Mpx 52 mm ouverture ƒ/1.6) - Flash True Tone - Caméra TrueD",https://www.tunisianet.com.tn/smartphone-tunisie/78234-iphone-15-rose.html
Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Noir,Apple,MTP03AA/A,3 499.000,6.0,128,3349.0,6.1,48.0,,5G,iOS,Apple,Noir,2 an,Oui,"-700,000 DT -700,000 DT Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Noir [MTP03AA/A] Double SIM - Écran HDR Super Retina XDR OLED 6.1"" - Résolution 2556 x 1179 pixels - Puce A16 Bionic avec GPU 5 cœurs (CPU 6 cœurs, GPU 5 cœurs, Neural Engine 16 cœurs) - RAM 6 Go - Stockage 128 Go - Double appareil photo avancé: (Objectif principal 48 Mpx 26 mm, ouverture ƒ/1.6 / Ultra grand-angle 12 Mpx 13 mm, ouverture ƒ/2.4 / Téléobjectif 2x 12 Mpx 52 mm ouverture ƒ/1.6) - Flash True Tone - Caméra TrueD",https://www.tunisianet.com.tn/smartphone-tunisie/74917-smartphone-apple-iphone-15-5g-6-go-128-go-noir.html
Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Silver + Gold VIP Card Offert,Samsung,SM-S25-SL,3 499.000,12.0,12,4000.0,6.2,,12.0,5G,Android 15,Octa Core,Silver,1 an,,"-500,000 DT -500,000 DT Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Silver + Gold VIP Card Offert [SM-S25-SL] Double SIM - Écran 6.2"" Dynamic AMOLED 2X - Résolution : 2340 x 1080 (FHD+) - Taux de rafraîchissement : 120 Hz - Processeur : Qualcomm Snapdragon 8 Elite Octa-Core (3 nm) - Mémoire : 12 Go - Stockage : 256 Go - Résolution caméra : arrière (Multiple) : 50 MP (f1.8), 10 MP (f2.4), 12 MP (f2.2) - Auto Focus - Digital Zoom up to 30x - Résolution caméra frontale : 12 MP (f/2.2) - A",https://www.tunisianet.com.tn/smartphone-tunisie/82186-smartphone-samsung-galaxy-s25-5g-12-go-256-go-silver-gold-vip-card-offert.html
Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Bleu Clair + Gold VIP Card Offert,Samsung,SM-S25-BL,3 499.000,12.0,12,4000.0,6.2,,12.0,5G,Android 15,Octa Core,Bleu Clair,1 an,Oui,"-500,000 DT -500,000 DT Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Bleu Clair + Gold VIP Card Offert [SM-S25-BL] Double SIM - Écran 6.2"" Dynamic AMOLED 2X - Résolution : 2340 x 1080 (FHD+) - Taux de rafraîchissement : 120 Hz - Processeur : Qualcomm Snapdragon 8 Elite Octa-Core (3 nm) - Mémoire : 12 Go - Stockage : 256 Go - Résolution caméra : arrière (Multiple) : 50 MP (f1.8), 10 MP (f2.4), 12 MP (f2.2) - Auto Focus - Digital Zoom up to 30x - Résolution caméra frontale : 12 MP (f/2.2)",https://www.tunisianet.com.tn/smartphone-tunisie/82187-smartphone-samsung-galaxy-s25-5g-12-go-256-go-bleu-clair-gold-vip-card-offert.html
Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Vert + Gold VIP Card Offert,Samsung,SM-S25-VR,3 499.000,12.0,12,4000.0,6.2,,12.0,5G,Android 15,Octa Core,Vert,1 an,Oui,"-400,000 DT -400,000 DT Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Vert + Gold VIP Card Offert [SM-S25-VR] Double SIM - Écran 6.2"" Dynamic AMOLED 2X - Résolution : 2340 x 1080 (FHD+) - Taux de rafraîchissement : 120 Hz - Processeur : Qualcomm Snapdragon 8 Elite Octa-Core (3 nm) - Mémoire : 12 Go - Stockage : 256 Go - Résolution caméra : arrière (Multiple) : 50 MP (f1.8), 10 MP (f2.4), 12 MP (f2.2) - Auto Focus - Digital Zoom up to 30x - Résolution caméra frontale : 12 MP (f/2.2) - Aut",https://www.tunisianet.com.tn/smartphone-tunisie/82185-smartphone-samsung-galaxy-s25-5g-12-go-256-go-vert-gold-vip-card-offert.html
Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Bleu + Gold VIP Card Offert,Samsung,SM-S25-DB,3 499.000,12.0,12,4000.0,6.2,,12.0,5G,Android 15,Octa Core,Bleu,1 an,,"-400,000 DT -400,000 DT Smartphone Samsung Galaxy S25 / 5G / 12 Go / 256 Go / Bleu + Gold VIP Card Offert [SM-S25-DB] Double SIM - Écran 6.2"" Dynamic AMOLED 2X - Résolution : 2340 x 1080 (FHD+) - Taux de rafraîchissement : 120 Hz - Processeur : Qualcomm Snapdragon 8 Elite Octa-Core (3 nm) - Mémoire : 12 Go - Stockage : 256 Go - Résolution caméra : arrière (Multiple) : 50 MP (f1.8), 10 MP (f2.4), 12 MP (f2.2) - Auto Focus - Digital Zoom up to 30x - Résolution caméra frontale : 12 MP (f/2.2) - Aut",https://www.tunisianet.com.tn/smartphone-tunisie/82181-smartphone-samsung-galaxy-s25-5g-12-go-256-go-bleu-gold-vip-card-offert.html
Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Vert,Apple,MTP53ZD/A,3 499.000,6.0,128,3349.0,6.1,48.0,,5G,iOS,Apple,Vert,2 an,,"-600,000 DT -600,000 DT Smartphone Apple iPhone 15 / 5G / 6 Go / 128 Go / Vert [MTP53ZD/A] Double SIM - Écran HDR Super Retina XDR OLED 6.1"" - Résolution 2556 x 1179 pixels - Puce A16 Bionic avec GPU 5 cœurs (CPU 6 cœurs, GPU 5 cœurs, Neural Engine 16 cœurs) - RAM 6 Go - Stockage 128 Go - Double appareil photo avancé: (Objectif principal 48 Mpx 26 mm, ouverture ƒ/1.6 / Ultra grand-angle 12 Mpx 13 mm, ouverture ƒ/2.4 / Téléobjectif 2x 12 Mpx 52 mm ouverture ƒ/1.6) - Flash True Tone - Caméra TrueD",https://www.tunisianet.com.tn/smartphone-tunisie/78235-iphone-15-prix-tunisie-5g-6go-128go-vert.html
Smartphone Samsung Galaxy S25 Plus / 5G / 12 Go / 256 Go / Gris + Gold VIP Card Offert,Samsung,SM-S25PLUS-GR,3 999.000,12.0,12,4900.0,6.7,,12.0,5G,Android 15,Octa Core,Gris,1 an,,"-600,000 DT -600,000 DT Smartphone Samsung Galaxy S25 Plus / 5G / 12 Go / 256 Go / Gris + Gold VIP Card Offert [SM-S25PLUS-GR] Double SIM - Écran 6.7"" Dynamic AMOLED 2X - Résolution : 3120 x 1440 (Quad HD+) - Taux de rafraîchissement : 120 Hz - Processeur : Qualcomm Snapdragon 8 Elite Octa-Core (3 nm) - Mémoire : 12 Go - Stockage : 256 Go - Résolution caméra : arrière (Multiple) : 50 MP (f1.8), 10 MP (f2.4), 12 MP (f2.2) - Auto Focus - Digital Zoom up to 30x - Résolution caméra frontale : 12 MP ",https://www.tunisianet.com.tn/smartphone-tunisie/82190-smartphone-samsung-galaxy-s25-plus-5g-12-go-256-go-gris-gold-vip-card-offert.html
Smartphone Samsung Galaxy S25 Plus / 5G / 12 Go / 256 Go / Bleu + Gold VIP Card Offert,Samsung,SM-S25PLUS-DB,3 999.000,12.0,12,4900.0,6.7,,12.0,5G,Android 15,Octa Core,Bleu,1 an,,"-600,000 DT -600,000 DT Smartphone Samsung Galaxy S25 Plus / 5G / 12 Go / 256 Go / Bleu + Gold VIP Card Offert [SM-S25PLUS-DB] Double SIM - Écran 6.7"" Dynamic AMOLED 2X - Résolution : 3120 x 1440 (Quad HD+) - Taux de rafraîchissement : 120 Hz - Processeur : Qualcomm Snapdragon 8 Elite Octa-Core (3 nm) - Mémoire : 12 Go - Stockage : 256 Go - Résolution caméra : arrière (Multiple) : 50 MP (f1.8), 10 MP (f2.4), 12 MP (f2.2) - Auto Focus - Digital Zoom up to 30x - Résolution caméra frontale : 12 MP ",https://www.tunisianet.com.tn/smartphone-tunisie/82188-smartphone-samsung-galaxy-s25-plus-5g-12-go-256-go-bleu-gold-vip-card-offert.html
Smartphone Samsung Galaxy S25 Plus / 5G / 12 Go / 256 Go / Silver + Gold VIP Card Offert,Samsung,SM-S25PLUS-BL,3 999.000,12.0,12,4900.0,6.7,,12.0,5G,Android 15,Octa Core,Silver,1 an,,"-600,000 DT -600,000 DT Smartphone Samsung Galaxy S25 Plus / 5G / 12 Go / 256 Go / Silver + Gold VIP Card Offert [SM-S25PLUS-BL] Double SIM - Écran 6.7"" Dynamic AMOLED 2X - Résolution : 3120 x 1440 (Quad HD+) - Taux de rafraîchissement : 120 Hz - Processeur : Qualcomm Snapdragon 8 Elite Octa-Core (3 nm) - Mémoire : 12 Go - Stockage : 256 Go - Résolution caméra : arrière (Multiple) : 50 MP (f1.8), 10 MP (f2.4), 12 MP (f2.2) - Auto Focus - Digital Zoom up to 30x - Résolution caméra frontale : 12 M",https://www.tunisianet.com.tn/smartphone-tunisie/82189-smartphone-samsung-galaxy-s25-plus-5g-12-go-256-go-silver-gold-vip-card-offert.html
Smartphone Samsung Galaxy S24 Ultra / 5G / 12 Go / 256 Go / Violet,Samsung,SM-S24ULTRA-VI,3 999.000,12.0,12,5000.0,6.8,,12.0,5G,Android 14,Octa Core,Violet,1 an,,"-2 000,000 DT -2 000,000 DT Smartphone Samsung Galaxy S24 Ultra / 5G / 12 Go / 256 Go / Violet [SM-S24ULTRA-VI] Double SIM - Écran 6.8"" AMOLED dynamique 2X - Résolution: Quad HD+ (3120 x 1440) - Taux de rafraîchissement: 120 Hz - Prise en charge du stylet S - Processeur: Qualcomm Snapdragon 8 Gen 3 Octa-Core - Mémoire: 12 Go - Stockage: 256 Go - Résolution caméra arrière (Multiple): 200.0 MP (f1.7) + 50.0 MP (f3.4) + 12.0 MP (f2.2) + 10.0 MP (f2.4) - Auto Focus - Digital Zoom up to 100x - Résolu",https://www.tunisianet.com.tn/smartphone-tunisie/72303-smartphone-samsung-galaxy-s24-ultra-5g-12-go-256-go-violet.html
Apple iPhone 16 128 Go 5G / Noir,Apple,MYE73ZD-A,4 199.000,128.0,128,3561.0,6.1,,,5G,iOS,Apple,Noir,2 an,Oui,"-300,000 DT -300,000 DT Apple iPhone 16 128 Go 5G / Noir [MYE73ZD-A] Double SIM ( Nano-SIM, eSIM ) - Ecran HDR Super Retina XDR OLED 6.1"" (Résolution 1179 x 2556px) - Processeur Apple A18 Hexa-Core - Mémoire 128 Go - Système Apple iOS 18 - Wi-Fi 7 (802.11be) - Bluetooth 5.3 - 5G - Appareil Photo 48 Megapilxels (Grand Angle) + 12 Megapixels (Ultra Grand Angle) + 12 Megapixels (telephoto) (arrières) , 12 Megapixels f/1,9 (avant) - Etanchéité IP68 - Reconnaissance Faciale - Dimensions 147.6 x 71.6 ",https://www.tunisianet.com.tn/smartphone-tunisie/81405-apple-iphone-16-128-go-5g-noir.html
Apple iPhone 16 128 Go 5G / Vert,Apple,MYED3ZD/A,4 199.000,128.0,128,3561.0,6.1,,,5G,iOS,Apple,Vert,2 an,,"-300,000 DT -300,000 DT Apple iPhone 16 128 Go 5G / Vert [MYED3ZD/A] Double SIM ( Nano-SIM, eSIM ) - Ecran HDR Super Retina XDR OLED 6.1"" (Résolution 1179 x 2556px) - Processeur Apple A18 Hexa-Core - Mémoire 128 Go - Système Apple iOS 18 - Wi-Fi 7 (802.11be) - Bluetooth 5.3 - 5G - Appareil Photo 48 Megapilxels (Grand Angle) + 12 Megapixels (Ultra Grand Angle) + 12 Megapixels (telephoto) (arrières) , 12 Megapixels f/1,9 (avant) - Etanchéité IP68 - Reconnaissance Faciale - Dimensions 147.6 x 71.6 ",https://www.tunisianet.com.tn/smartphone-tunisie/80799-apple-iphone-16-128-go-5g-vert.html
Apple iPhone 16 128 Go 5G / Blanc,Apple,MYE93QN/A,4 199.000,128.0,128,3561.0,6.1,,,5G,iOS,Apple,Blanc,2 an,,"-300,000 DT -300,000 DT Apple iPhone 16 128 Go 5G / Blanc [MYE93QN/A] Double SIM ( Nano-SIM, eSIM ) - Ecran HDR Super Retina XDR OLED 6.1"" (Résolution 1179 x 2556px) - Processeur Apple A18 Hexa-Core - Mémoire 128 Go - Système Apple iOS 18 - Wi-Fi 7 (802.11be) - Bluetooth 5.3 - 5G - Appareil Photo 48 Megapilxels (Grand Angle) + 12 Megapixels (Ultra Grand Angle) + 12 Megapixels (telephoto) (arrières) , 12 Megapixels f/1,9 (avant) - Etanchéité IP68 - Reconnaissance Faciale - Dimensions 147.6 x 71.6",https://www.tunisianet.com.tn/smartphone-tunisie/79510-apple-iphone-16-128-go-5g-ultramarine.html
Apple iPhone 16 256 Go 5G / Rose,Apple,MYEG3ZD/A,4 499.000,256.0,256,3561.0,6.1,,,5G,iOS,Apple,Rose,2 an,,"-200,000 DT -200,000 DT Apple iPhone 16 256 Go 5G / Rose [MYEG3ZD/A] Double SIM ( Nano-SIM, eSIM ) - Ecran HDR Super Retina XDR OLED 6.1"" (Résolution 1179 x 2556px) - Processeur Apple A18 Hexa-Core - Mémoire 256 Go - Système Apple iOS 18 - Wi-Fi 7 (802.11be) - Bluetooth 5.3 - 5G - Appareil Photo 48 Megapilxels (Grand Angle) + 12 Megapixels (Ultra Grand Angle) + 12 Megapixels (telephoto) (arrières) , 12 Megapixels f/1,9 (avant) - Etanchéité IP68 - Reconnaissance Faciale - Dimensions 147.6 x 71.6 ",https://www.tunisianet.com.tn/smartphone-tunisie/79546-apple-iphone-16-256-go-5g-noir.html
Apple iPhone 16 256 Go 5G / Noir,Apple,MYEE3ZD/A,4 499.000,256.0,256,3561.0,6.1,,,5G,iOS,Apple,Noir,2 an,,"-850,000 DT -850,000 DT Apple iPhone 16 256 Go 5G / Noir [MYEE3ZD/A] Double SIM ( Nano-SIM, eSIM ) - Ecran HDR Super Retina XDR OLED 6.1"" (Résolution 1179 x 2556px) - Processeur Apple A18 Hexa-Core - Mémoire 256 Go - Système Apple iOS 18 - Wi-Fi 7 (802.11be) - Bluetooth 5.3 - 5G - Appareil Photo 48 Megapilxels (Grand Angle) + 12 Megapixels (Ultra Grand Angle) + 12 Megapixels (telephoto) (arrières) , 12 Megapixels f/1,9 (avant) - Etanchéité IP68 - Reconnaissance Faciale - Dimensions 147.6 x 71.6 ",https://www.tunisianet.com.tn/smartphone-tunisie/79511-apple-iphone-16-256-go-5g-noir.html
Smartphone Samsung Galaxy S25 Ultra / 5G / 12 Go / 256 Go / Noir Titane + Gold VIP Card Offert,Samsung,SM-S25ULTRA-BK,4 949.000,12.0,12,5000.0,6.9,,12.0,5G,Android 15,Octa Core,Noir Titane,1 an,Oui,"-1 050,000 DT -1 050,000 DT Smartphone Samsung Galaxy S25 Ultra / 5G / 12 Go / 256 Go / Noir Titane + Gold VIP Card Offert [SM-S25ULTRA-BK] Double SIM - Écran 6.9"" Dynamic AMOLED 2X - Résolution : 3120 x 1440 (Quad HD+) - Taux de rafraîchissement : 120 Hz - Processeur : Qualcomm Snapdragon 8 Elite Octa-Core (3 nm) - Mémoire : 12 Go - Stockage : 256 Go - Résolution caméra : arrière (Multiple) : 200 MP (F1.7), 50 MP (f3.4), 50 MP (f1.9), 10 MP (f2.4) - Auto Focus - Digital Zoom up to 100x - Résolu",https://www.tunisianet.com.tn/smartphone-tunisie/82194-smartphone-samsung-galaxy-s25-ultra-5g-12-go-256-go-noir-titane-gold-vip-card-offert.html
Smartphone Samsung Galaxy S25 Ultra / 5G / 12 Go / 256 Go / Silver Titane + Gold VIP Card Offert,Samsung,SM-S25ULTRA-SL,4 949.000,12.0,12,5000.0,6.9,,12.0,5G,Android 15,Octa Core,Silver Titane,1 an,Oui,"-1 050,000 DT -1 050,000 DT Smartphone Samsung Galaxy S25 Ultra / 5G / 12 Go / 256 Go / Silver Titane + Gold VIP Card Offert [SM-S25ULTRA-SL] Double SIM - Écran 6.9"" Dynamic AMOLED 2X - Résolution : 3120 x 1440 (Quad HD+) - Taux de rafraîchissement : 120 Hz - Processeur : Qualcomm Snapdragon 8 Elite Octa-Core (3 nm) - Mémoire : 12 Go - Stockage : 256 Go - Résolution caméra : arrière (Multiple) : 200 MP (F1.7), 50 MP (f3.4), 50 MP (f1.9), 10 MP (f2.4) - Auto Focus - Digital Zoom up to 100x - Réso",https://www.tunisianet.com.tn/smartphone-tunisie/82193-smartphone-samsung-galaxy-s25-ultra-5g-12-go-256-go-silver-titane-gold-vip-card-offert.html
Smartphone Samsung Galaxy S25 Ultra / 5G / 12 Go / 256 Go / Bleu Titane + Gold VIP Card Offert,Samsung,SM-S25ULTRA-BL,4 949.000,12.0,12,5000.0,6.9,,12.0,5G,Android 15,Octa Core,Bleu Titane,1 an,,"-1 050,000 DT -1 050,000 DT Smartphone Samsung Galaxy S25 Ultra / 5G / 12 Go / 256 Go / Bleu Titane + Gold VIP Card Offert [SM-S25ULTRA-BL] Double SIM - Écran 6.9"" Dynamic AMOLED 2X - Résolution : 3120 x 1440 (Quad HD+) - Taux de rafraîchissement : 120 Hz - Processeur : Qualcomm Snapdragon 8 Elite Octa-Core (3 nm) - Mémoire : 12 Go - Stockage : 256 Go - Résolution caméra : arrière (Multiple) : 200 MP (F1.7), 50 MP (f3.4), 50 MP (f1.9), 10 MP (f2.4) - Auto Focus - Digital Zoom up to 100x - Résolu",https://www.tunisianet.com.tn/smartphone-tunisie/82192-smartphone-samsung-galaxy-s25-ultra-5g-12-go-256-go-bleu-titane-gold-vip-card-offert.html
Smartphone Samsung Galaxy S25 Ultra / 5G / 12 Go / 256 Go / Gris Titane + Gold VIP Card Offert,Samsung,SM-S25ULTRA-GR,4 949.000,12.0,12,5000.0,6.9,,12.0,5G,Android 15,Octa Core,Gris Titane,1 an,,"-1 050,000 DT -1 050,000 DT Smartphone Samsung Galaxy S25 Ultra / 5G / 12 Go / 256 Go / Gris Titane + Gold VIP Card Offert [SM-S25ULTRA-GR] Double SIM - Écran 6.9"" Dynamic AMOLED 2X - Résolution : 3120 x 1440 (Quad HD+) - Taux de rafraîchissement : 120 Hz - Processeur : Qualcomm Snapdragon 8 Elite Octa-Core (3 nm) - Mémoire : 12 Go - Stockage : 256 Go - Résolution caméra : arrière (Multiple) : 200 MP (F1.7), 50 MP (f3.4), 50 MP (f1.9), 10 MP (f2.4) - Auto Focus - Digital Zoom up to 100x - Résolu",https://www.tunisianet.com.tn/smartphone-tunisie/82178-smartphone-samsung-galaxy-s25-ultra-5g-12-go-256-go-gris-titane-gold-vip-card-offert.html
Apple iPhone 17 256 Go / Bleu,Apple,MG6L4F-A,4 999.000,256.0,256,3700.0,6.3,48.0,18.0,5G,iOS,Apple,Bleu,2 an,Oui,"Apple iPhone 17 256 Go / Bleu [MG6L4F-A] Double eSIM - Ecran LTPO Super Retina XDR OLED 6.3"" - Résolution : 2622 × 1206 pixels - Taux de Rafraîchissement : 120 Hz - Processeur Apple A19 Hexa-Core - Mémoire 256 Go - Système d'exploitation : Apple iOS 26 - Connectivité : Wi-Fi 7 (802.11be), Bluetooth 6 - Réseaux : 5G - Appareil Photo (double caméra) : principal : 48 Mpx ƒ/1.6 (Grand Angle) + 48 Mpx ƒ/2.2 (Ultra Grand Angle) | Caméra frontale : 18 Mpx ƒ/1,9 (Ouverture) - Indice de protection IP68 -",https://www.tunisianet.com.tn/smartphone-tunisie/90376-apple-iphone-17-256-go-bleu.html
Apple iPhone 17 256 Go / Noir,Apple,MG6J4F-A,4 999.000,256.0,256,3700.0,6.3,48.0,18.0,5G,iOS,Apple,Noir,2 an,Oui,"Apple iPhone 17 256 Go / Noir [MG6J4F-A] Double eSIM - Ecran LTPO Super Retina XDR OLED 6.3"" - Résolution : 2622 × 1206 pixels - Taux de Rafraîchissement : 120 Hz - Processeur Apple A19 Hexa-Core - Mémoire 256 Go - Système d'exploitation : Apple iOS 26 - Connectivité : Wi-Fi 7 (802.11be), Bluetooth 6 - Réseaux : 5G - Appareil Photo (double caméra) : principal : 48 Mpx ƒ/1.6 (Grand Angle) + 48 Mpx ƒ/2.2 (Ultra Grand Angle) | Caméra frontale : 18 Mpx ƒ/1,9 (Ouverture) - Indice de protection IP68 -",https://www.tunisianet.com.tn/smartphone-tunisie/90367-apple-iphone-17-256-go-noir.html
Apple iPhone 17 256 Go / Vert,Apple,MG6N4F-A,4 999.000,256.0,256,3700.0,6.3,48.0,18.0,5G,iOS,Apple,Vert,2 an,Oui,"Apple iPhone 17 256 Go / Vert [MG6N4F-A] Double eSIM - Ecran LTPO Super Retina XDR OLED 6.3"" - Résolution : 2622 × 1206 pixels - Taux de Rafraîchissement : 120 Hz - Processeur Apple A19 Hexa-Core - Mémoire 256 Go - Système d'exploitation : Apple iOS 26 - Connectivité : Wi-Fi 7 (802.11be), Bluetooth 6 - Réseaux : 5G - Appareil Photo (double caméra) : principal : 48 Mpx ƒ/1.6 (Grand Angle) + 48 Mpx ƒ/2.2 (Ultra Grand Angle) | Caméra frontale : 18 Mpx ƒ/1,9 (Ouverture) - Indice de protection IP68 -",https://www.tunisianet.com.tn/smartphone-tunisie/90375-apple-iphone-17-256-go-vert.html
Apple iPhone 17 256 Go / Lavender,Apple,MG6M4F-A,4 999.000,256.0,256,3700.0,6.3,48.0,18.0,5G,iOS,Apple,Lavender,2 an,Oui,"Apple iPhone 17 256 Go / Lavender [MG6M4F-A] Double eSIM - Ecran LTPO Super Retina XDR OLED 6.3"" - Résolution : 2622 × 1206 pixels - Taux de Rafraîchissement : 120 Hz - Processeur Apple A19 Hexa-Core - Mémoire 256 Go - Système d'exploitation : Apple iOS 26 - Connectivité : Wi-Fi 7 (802.11be), Bluetooth 6 - Réseaux : 5G - Appareil Photo (double caméra) : principal : 48 Mpx ƒ/1.6 (Grand Angle) + 48 Mpx ƒ/2.2 (Ultra Grand Angle) | Caméra frontale : 18 Mpx ƒ/1,9 (Ouverture) - Indice de protection IP",https://www.tunisianet.com.tn/smartphone-tunisie/90377-apple-iphone-17-256-go-noir.html
Apple iPhone 17 256 Go / Blanc,Apple,MG6K4F-A,4 999.000,256.0,256,3700.0,6.3,48.0,18.0,5G,iOS,Apple,Blanc,2 an,Oui,"Apple iPhone 17 256 Go / Blanc [MG6K4F-A] Double eSIM - Ecran LTPO Super Retina XDR OLED 6.3"" - Résolution : 2622 × 1206 pixels - Taux de Rafraîchissement : 120 Hz - Processeur Apple A19 Hexa-Core - Mémoire 256 Go - Système d'exploitation : Apple iOS 26 - Connectivité : Wi-Fi 7 (802.11be), Bluetooth 6 - Réseaux : 5G - Appareil Photo (double caméra) : principal : 48 Mpx ƒ/1.6 (Grand Angle) + 48 Mpx ƒ/2.2 (Ultra Grand Angle) | Caméra frontale : 18 Mpx ƒ/1,9 (Ouverture) - Indice de protection IP68 ",https://www.tunisianet.com.tn/smartphone-tunisie/90378-apple-iphone-17-256-go-blanc.html
Smartphone Apple iPhone 16 PRO 128 Go / WHITE,Apple,MYNE3ZD-A,5 699.000,,128,3561.0,6.3,12.0,12.0,5G,iOS,Apple,WHITE,2 an,,"Smartphone Apple iPhone 16 PRO 128 Go / WHITE [MYNE3ZD-A] Double SIM (Nano-SIM, eSIM) - Écran 6.3"" Super Retina XDR OLED, (2622x1206 pixels) - Processeur Apple A18 Pro 6 coeurs - Capacité de stockage: 128 Go - Système d'exploitation iOS 18 - Assistant intelligent Siri - Réseau 5G - Wi-Fi 7 - Bluetooth 5.3 - Résolution de l'appareil photo : 48 Mpixels - Résolution des Caméras arrière : 12 Mpixels - Résolution du Caméra avant : 12 Mpixels - Indice de protection : IP68 - Charge rapide USB-C - Type ",https://www.tunisianet.com.tn/smartphone-tunisie/84714-smartphone-apple-iphone-16-pro-128-go-white.html
Apple iPhone 16 Pro 5G / 128 Go / Noir Titanium,Apple,MYND3QN-A,5 699.000,,128,3561.0,6.3,12.0,12.0,5G,iOS,Apple,Noir Titanium,2 an,,"Apple iPhone 16 Pro 5G / 128 Go / Noir Titanium [MYND3QN-A] Double SIM (Nano-SIM, eSIM) - Écran 6.3"" Super Retina XDR OLED, (2622x1206 pixels) - Processeur Apple A18 Pro 6 coeurs - Capacité de stockage: 128 Go - Système d'exploitation iOS 18 - Assistant intelligent Siri - Réseau 5G - Wi-Fi 7 - Bluetooth 5.3 - Résolution de l'appareil photo: 48 Mpixels - Résolution des Caméras arrière: 12 Mpixels - Résolution du Caméra avant: 12 Mpixels - Indice de protection: IP68 - Charge rapide USB-C - Type de",https://www.tunisianet.com.tn/smartphone-tunisie/86136-apple-iphone-16-pro-5g-128-go-noir-titanium.html
Apple iPhone 16 Pro 5G / 128 Go / Gold Titanium,Apple,MYNF3ZD/A,5 699.000,,128,3561.0,6.3,12.0,12.0,5G,iOS,Apple,Gold Titanium,2 an,,"Apple iPhone 16 Pro 5G / 128 Go / Gold Titanium [MYNF3ZD/A] Double SIM (Nano-SIM, eSIM) - Écran 6.3"" Super Retina XDR OLED, (2622x1206 pixels) - Processeur Apple A18 Pro 6 coeurs - Capacité de stockage: 128 Go - Système d'exploitation iOS 18 - Assistant intelligent Siri - Réseau 5G - Wi-Fi 7 - Bluetooth 5.3 - Résolution de l'appareil photo: 48 Mpixels - Résolution des Caméras arrière: 12 Mpixels - Résolution du Caméra avant: 12 Mpixels - Indice de protection: IP68 - Charge rapide USB-C - Type de",https://www.tunisianet.com.tn/smartphone-tunisie/79551-apple-iphone-16-pro-5g-128-go-gold-titanium.html
Apple iPhone 16 Pro Max 5G / 256 Go / Noir,Apple,MYWV3ZD,6 199.000,,256,3561.0,6.9,12.0,12.0,5G,iOS,Apple,Noir,2 an,Oui,"-1 300,000 DT -1 300,000 DT Apple iPhone 16 Pro Max 5G / 256 Go / Noir [MYWV3ZD] Double SIM (Nano-SIM, eSIM) - Écran 6.9"" Super Retina XDR OLED, (2868 x 1320 pixels) - Processeur Apple A18 Pro 6 coeurs - Capacité de stockage: 256 Go - Système d'exploitation iOS 18 - Assistant intelligent Siri - Réseau 5G - Wi-Fi 7 - Bluetooth 5.3 - Résolution de l'appareil photo: 48 Mpixels - Résolution des Caméras arrière: 12 Mpixels - Résolution du Caméra avant: 12 Mpixels - Indice de protection: IP68 - Charge",https://www.tunisianet.com.tn/smartphone-tunisie/82165-apple-iphone-16-pro-max-5g-256-go-noir.html
